index,station,date,tavg,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,vap_pressure,sat_vap_pressure,rel_hum,latitude,longitude
2398,1,2013-08-04,68.0,0.001,29.42,30.14,5.9,6,7.8,1.4928458239097433,2.2634305941504893,65.95500775538638,41.995,-87.933
2399,2,2013-08-04,67.0,0.001,29.49,30.13,6.1,7,6.9,1.4406941917649823,2.1878578166173233,65.84953468285518,41.786,-87.752
2400,1,2013-08-05,67.0,0.07,29.23,29.98,6.8,19,7.6,1.6595376897161735,2.1878578166173233,75.852172710291,41.995,-87.933
2401,2,2013-08-05,70.0,0.02,29.29,29.98,7.1,18,7.9,1.4928458239097433,2.4215658994293485,61.64795367582349,41.786,-87.752
2402,1,2013-08-06,75.0,0.04,29.13,29.86,7.2,21,8.0,2.2634305941504893,2.860613031507167,79.12396990507867,41.995,-87.933
2403,2,2013-08-06,77.0,0.0,29.21,29.85,8.7,21,9.4,2.0434041232627425,3.055108919367253,66.88482071159525,41.786,-87.752
2404,1,2013-08-07,78.0,0.001,29.14,29.83,4.0,30,9.9,2.2634305941504893,3.156681699769707,71.70284524776812,41.995,-87.933
2405,2,2013-08-07,81.0,0.01,29.2,29.82,2.4,30,10.5,2.1878578166173233,3.479587967455363,62.87692212642386,41.786,-87.752
2406,1,2013-08-08,72.0,0.0,29.26,29.98,8.6,5,9.3,1.4928458239097433,2.5894334040296574,57.65144689902383,41.995,-87.933
2407,2,2013-08-08,74.0,0.0,29.33,29.96,10.5,5,10.8,1.4406941917649823,2.767547123315401,52.056717648192866,41.786,-87.752
2408,1,2013-08-09,71.0,0.001,29.28,29.98,4.7,27,5.3,1.718672872360171,2.504251515881733,68.63020193700615,41.995,-87.933
2409,2,2013-08-09,73.0,0.0,29.34,29.97,4.9,27,5.6,1.6022204474445827,2.67717649683204,59.84739703715926,41.786,-87.752
2413,2,2013-08-11,74.0,0.001,29.42,30.06,4.0,24,5.4,1.5466723806554707,2.767547123315401,55.88603596395586,41.786,-87.752
2414,1,2013-08-12,75.0,0.27,29.21,29.93,3.5,27,7.5,2.0434041232627425,2.860613031507167,71.43238532288085,41.995,-87.933
2416,1,2013-08-13,64.0,0.0,29.37,30.07,8.7,3,9.6,1.293838786317489,1.9744078939310175,65.5304706942533,41.995,-87.933
2417,2,2013-08-13,67.0,0.0,29.42,30.06,11.2,2,11.9,1.2035026060200316,2.1878578166173233,55.008264105607346,41.786,-87.752
2418,1,2013-08-14,64.0,0.0,29.44,30.16,3.9,4,7.1,1.2035026060200316,1.9744078939310175,60.955115187666486,41.995,-87.933
2419,2,2013-08-14,65.0,0.0,29.52,30.16,3.0,3,7.0,1.1604803132249262,2.0434041232627425,56.791522538966255,41.786,-87.752
2420,1,2013-08-15,65.0,0.0,29.4,30.13,4.2,24,4.9,1.3412346443657976,2.0434041232627425,65.63726817895535,41.995,-87.933
2421,2,2013-08-15,66.0,0.0,29.47,30.13,4.5,22,5.0,1.2035026060200316,2.114535089135237,56.91570748595227,41.786,-87.752
2422,1,2013-08-16,69.0,0.0,29.44,30.15,2.8,4,5.2,1.293838786317489,2.3413129950817426,55.26124824128083,41.995,-87.933
2423,2,2013-08-16,70.0,0.0,29.5,30.14,5.0,7,5.8,1.2479419299677836,2.4215658994293485,51.53450212781184,41.786,-87.752
2424,1,2013-08-17,69.0,0.0,29.47,30.19,5.7,8,6.4,1.4928458239097433,2.3413129950817426,63.7610531802316,41.995,-87.933
2425,2,2013-08-17,70.0,0.0,29.53,30.18,6.0,7,6.3,1.4406941917649823,2.4215658994293485,59.494321096299196,41.786,-87.752
2426,1,2013-08-18,70.0,0.0,29.41,30.14,3.7,8,4.8,1.5466723806554707,2.4215658994293485,63.87075326010951,41.995,-87.933
2427,2,2013-08-18,72.0,0.0,29.48,30.13,4.2,8,4.8,1.5466723806554707,2.5894334040296574,59.73014707574833,41.786,-87.752
2428,1,2013-08-19,71.0,0.0,29.34,30.07,5.1,25,5.3,1.718672872360171,2.504251515881733,68.63020193700615,41.995,-87.933
2429,2,2013-08-19,75.0,0.0,29.41,30.06,3.8,25,4.6,1.6022204474445827,2.860613031507167,56.00968847577483,41.786,-87.752
2430,1,2013-08-20,77.0,0.0,29.34,30.06,7.7,22,8.0,1.8425977339080952,3.055108919367253,60.31201448260371,41.995,-87.933
2431,2,2013-08-20,78.0,0.0,29.41,30.05,7.0,21,7.5,1.7796758794005267,3.156681699769707,56.378059261735565,41.786,-87.752
2432,1,2013-08-21,79.0,0.01,29.3,30.02,8.6,23,9.0,2.0434041232627425,3.261235410853136,62.657363417018395,41.995,-87.933
2433,2,2013-08-21,81.0,0.05,29.37,30.02,9.0,22,9.3,1.9744078939310175,3.479587967455363,56.7425773510451,41.786,-87.752
2434,1,2013-08-22,73.0,0.23,29.36,30.05,1.5,23,7.0,2.1878578166173233,2.67717649683204,81.72258419294589,41.995,-87.933
2435,2,2013-08-22,73.0,0.36,29.42,30.05,2.5,24,7.0,2.114535089135237,2.67717649683204,78.98377606547089,41.786,-87.752
2436,1,2013-08-23,72.0,0.0,29.43,30.14,6.1,6,6.8,1.4406941917649823,2.5894334040296574,55.63742977606547,41.995,-87.933
2437,2,2013-08-23,73.0,0.0,29.49,30.13,7.2,6,8.0,1.4406941917649823,2.67717649683204,53.813941421859425,41.786,-87.752
2438,1,2013-08-24,73.0,0.0,29.49,30.2,5.3,17,6.1,1.6595376897161735,2.67717649683204,61.98835570534628,41.995,-87.933
2439,2,2013-08-24,75.0,0.0,29.55,30.2,4.6,16,5.9,1.4928458239097433,2.860613031507167,52.18622048726422,41.786,-87.752
2440,1,2013-08-25,77.0,0.0,29.46,30.18,9.2,22,9.6,1.8425977339080952,3.055108919367253,60.31201448260371,41.995,-87.933
2441,2,2013-08-25,79.0,0.0,29.52,30.17,9.6,21,10.1,1.718672872360171,3.261235410853136,52.700055526214456,41.786,-87.752
2442,1,2013-08-26,81.0,0.0,29.34,30.06,9.0,24,9.4,2.2634305941504893,3.479587967455363,65.04881081669407,41.995,-87.933
2443,2,2013-08-26,81.0,0.0,29.41,30.06,9.2,23,9.5,2.114535089135237,3.479587967455363,60.76969770307619,41.786,-87.752
2444,1,2013-08-27,87.0,0.0,29.18,29.9,11.7,24,12.0,2.4215658994293485,4.214336189119781,57.460197543830134,41.995,-87.933
2445,2,2013-08-27,87.0,0.0,29.24,29.89,12.5,24,12.7,2.2634305941504893,4.214336189119781,53.70787930953455,41.786,-87.752
2446,1,2013-08-28,77.0,0.0,29.26,29.95,6.9,3,9.3,2.3413129950817426,3.055108919367253,76.63599095401987,41.995,-87.933
2447,2,2013-08-28,77.0,0.0,29.32,29.94,5.8,36,8.7,2.1878578166173233,3.055108919367253,71.61308726991157,41.786,-87.752
2448,1,2013-08-29,78.0,0.0,29.29,30.01,3.9,10,4.7,1.9744078939310175,3.156681699769707,62.54694269856409,41.995,-87.933
2449,2,2013-08-29,78.0,0.0,29.36,30.0,4.2,10,4.6,2.0434041232627425,3.156681699769707,64.73266289128287,41.786,-87.752
2450,1,2013-08-30,82.0,0.36,29.13,29.86,4.4,26,8.3,2.2634305941504893,3.5935419125252968,62.98606358983314,41.995,-87.933
2451,2,2013-08-30,83.0,0.47,29.21,29.85,5.3,24,7.8,2.1878578166173233,3.710787036753495,58.95940119838952,41.786,-87.752
2452,1,2013-08-31,75.0,0.07,29.1,29.82,6.1,5,7.2,2.1878578166173233,2.860613031507167,76.48213136554894,41.995,-87.933
2453,2,2013-08-31,74.0,0.96,29.16,29.81,5.8,4,7.0,2.114535089135237,2.767547123315401,76.40466430801425,41.786,-87.752
2454,1,2013-09-01,75.0,0.14,29.05,29.76,4.2,29,5.2,2.1878578166173233,2.860613031507167,76.48213136554894,41.995,-87.933
2455,2,2013-09-01,76.0,0.02,29.11,29.75,3.9,27,5.8,2.114535089135237,2.956443411602841,71.52293464628968,41.786,-87.752
2456,1,2013-09-02,70.0,0.0,29.21,29.9,8.1,2,9.2,1.7796758794005267,2.4215658994293485,73.49277093057489,41.995,-87.933
2457,2,2013-09-02,70.0,0.0,29.27,29.89,7.5,2,8.7,1.718672872360171,2.4215658994293485,70.9736155751608,41.786,-87.752
2458,1,2013-09-03,67.0,0.0,29.32,30.02,4.0,30,5.8,1.3901719595497484,2.1878578166173233,63.5403246495749,41.995,-87.933
2459,2,2013-09-03,67.0,0.0,29.39,30.02,1.5,34,4.6,1.3901719595497484,2.1878578166173233,63.5403246495749,41.786,-87.752
2460,1,2013-09-04,72.0,0.0,29.37,30.08,6.2,26,7.0,1.5466723806554707,2.5894334040296574,59.73014707574833,41.995,-87.933
2461,2,2013-09-04,72.0,0.0,29.44,30.08,6.4,25,6.8,1.4406941917649823,2.5894334040296574,55.63742977606547,41.786,-87.752
2462,1,2013-09-05,67.0,0.001,29.49,30.2,9.0,5,9.2,1.3901719595497484,2.1878578166173233,63.5403246495749,41.995,-87.933
2463,2,2013-09-05,70.0,0.0,29.55,30.19,9.2,6,9.9,1.3412346443657976,2.4215658994293485,55.387080098950214,41.786,-87.752
2464,1,2013-09-06,72.0,0.0,29.38,30.11,4.7,20,6.0,1.6022204474445827,2.5894334040296574,61.875329365536835,41.995,-87.933
2465,2,2013-09-06,74.0,0.0,29.44,30.11,4.3,17,6.0,1.4406941917649823,2.767547123315401,52.056717648192866,41.786,-87.752
2466,1,2013-09-07,77.0,0.01,29.21,29.94,5.7,23,6.9,1.8425977339080952,3.055108919367253,60.31201448260371,41.995,-87.933
2467,2,2013-09-07,78.0,0.0,29.28,29.94,5.8,23,7.7,1.7796758794005267,3.156681699769707,56.378059261735565,41.786,-87.752
2468,1,2013-09-08,74.0,0.0,29.26,29.98,10.5,7,11.9,2.114535089135237,2.767547123315401,76.40466430801425,41.995,-87.933
2469,2,2013-09-08,75.0,0.0,29.33,29.96,10.1,7,12.0,2.0434041232627425,2.860613031507167,71.43238532288085,41.786,-87.752
2470,1,2013-09-09,81.0,0.0,29.15,29.86,9.0,20,10.1,2.4215658994293485,3.479587967455363,69.59346687246564,41.995,-87.933
2471,2,2013-09-09,82.0,0.0,29.22,29.86,8.5,20,9.2,2.2634305941504893,3.5935419125252968,62.98606358983314,41.786,-87.752
2472,1,2013-09-10,86.0,0.0,29.25,29.95,12.1,24,12.5,1.9744078939310175,4.0830937122060575,48.355684025294224,41.995,-87.933
2473,2,2013-09-10,87.0,0.0,29.32,29.94,12.2,24,12.5,1.907490618143548,4.214336189119781,45.261947138155406,41.786,-87.752
2474,1,2013-09-11,83.0,0.001,29.28,29.98,4.2,27,7.5,2.114535089135237,3.710787036753495,56.98346653127278,41.995,-87.933
2475,2,2013-09-11,84.0,0.001,29.34,29.97,5.1,25,6.9,2.114535089135237,3.83140492977281,55.189548687578224,41.786,-87.752
2476,1,2013-09-12,72.0,0.001,29.28,29.98,7.0,35,9.4,1.6595376897161735,2.5894334040296574,64.08883453552477,41.995,-87.933
2477,2,2013-09-12,73.0,0.06,29.34,29.97,6.8,34,9.8,1.6022204474445827,2.67717649683204,59.84739703715926,41.786,-87.752
2478,1,2013-09-13,60.0,0.0,29.41,30.13,10.7,1,11.5,1.0017843158463344,1.718672872360171,58.28824856417452,41.995,-87.933
2479,2,2013-09-13,61.0,0.001,29.47,30.12,12.8,1,13.5,1.0017843158463344,1.7796758794005267,56.29026765164562,41.786,-87.752
2480,1,2013-09-14,60.0,0.0,29.36,30.1,4.7,21,5.9,0.9299536585929518,1.718672872360171,54.10882277532495,41.995,-87.933
2481,2,2013-09-14,62.0,0.0,29.44,30.11,5.3,19,6.3,0.8627604519394957,1.8425977339080952,46.823049657702896,41.786,-87.752
2482,1,2013-09-15,59.0,0.65,29.34,30.06,1.1,2,5.4,1.293838786317489,1.6595376897161735,77.96380849529069,41.995,-87.933
2483,2,2013-09-15,60.0,0.24,29.41,30.06,0.4,19,5.1,1.2479419299677836,1.718672872360171,72.61078882649988,41.786,-87.752
2484,1,2013-09-16,58.0,0.0,29.59,30.3,9.7,3,10.8,1.0785295493433393,1.6022204474445827,67.31467889225296,41.995,-87.933
2485,2,2013-09-16,60.0,0.001,29.65,30.29,11.4,3,12.8,1.0785295493433393,1.718672872360171,62.753626166348134,41.786,-87.752
2486,1,2013-09-17,60.0,0.0,29.49,30.23,7.0,13,7.6,1.2479419299677836,1.718672872360171,72.61078882649988,41.995,-87.933
2487,2,2013-09-17,62.0,0.001,29.55,30.23,7.2,12,8.2,1.1604803132249262,1.8425977339080952,62.98066538720754,41.786,-87.752
2488,1,2013-09-18,71.0,0.55,29.26,30.01,8.7,18,9.0,1.718672872360171,2.504251515881733,68.63020193700615,41.995,-87.933
2489,2,2013-09-18,72.0,0.51,29.35,30.02,6.7,17,9.1,1.6022204474445827,2.5894334040296574,61.875329365536835,41.786,-87.752
2490,1,2013-09-19,77.0,0.84,29.14,29.87,8.3,16,10.6,2.2634305941504893,3.055108919367253,74.08673974933997,41.995,-87.933
2491,2,2013-09-19,77.0,0.001,29.21,29.87,7.8,16,10.0,2.114535089135237,3.055108919367253,69.21308355753092,41.786,-87.752
2492,1,2013-09-20,67.0,0.001,29.08,29.8,10.1,26,11.0,1.718672872360171,2.1878578166173233,78.55505322633051,41.995,-87.933
2493,2,2013-09-20,68.0,0.02,29.15,29.8,10.3,26,11.2,1.6595376897161735,2.2634305941504893,73.31957489684066,41.786,-87.752
2494,1,2013-09-21,60.0,0.0,29.17,29.87,9.6,33,10.0,1.118835500511772,1.718672872360171,65.09880492704403,41.995,-87.933
2495,2,2013-09-21,59.0,0.0,29.23,29.87,9.0,33,9.5,1.0395247562934355,1.6595376897161735,62.639418359412055,41.786,-87.752
2496,1,2013-09-22,58.0,0.0,29.3,30.01,6.2,4,7.5,1.0785295493433393,1.6022204474445827,67.31467889225296,41.995,-87.933
2497,2,2013-09-22,58.0,0.0,29.36,30.01,4.8,5,6.8,1.0017843158463344,1.6022204474445827,62.524749165703305,41.786,-87.752
2498,1,2013-09-23,57.0,0.0,29.34,30.06,4.9,10,6.1,1.118835500511772,1.5466723806554707,72.33823494265903,41.995,-87.933
2499,2,2013-09-23,59.0,0.0,29.41,30.06,6.8,11,7.6,1.0017843158463344,1.6595376897161735,60.3652644983114,41.786,-87.752
2500,1,2013-09-24,60.0,0.0,29.26,30.0,6.2,10,8.0,1.1604803132249262,1.718672872360171,67.52188458245078,41.995,-87.933
2502,1,2013-09-25,61.0,0.0,29.23,29.95,4.8,5,5.7,1.293838786317489,1.7796758794005267,72.70081037190384,41.995,-87.933
2503,2,2013-09-25,64.0,0.0,29.29,29.95,5.9,6,6.6,1.2479419299677836,1.9744078939310175,63.20588232065611,41.786,-87.752
2504,1,2013-09-26,63.0,0.0,29.34,30.04,3.8,8,4.2,1.293838786317489,1.907490618143548,67.82936566035164,41.995,-87.933
2505,2,2013-09-26,65.0,0.0,29.4,30.04,4.1,9,4.6,1.293838786317489,2.0434041232627425,63.317812252017575,41.786,-87.752
2506,1,2013-09-27,67.0,0.0,29.38,30.09,7.0,13,7.4,1.2479419299677836,2.1878578166173233,57.03944381071543,41.995,-87.933
2507,2,2013-09-27,69.0,0.0,29.44,30.09,6.6,12,7.3,1.118835500511772,2.3413129950817426,47.78666939713074,41.786,-87.752
2508,1,2013-09-28,70.0,0.2,29.24,29.98,10.9,19,12.7,1.4928458239097433,2.4215658994293485,61.64795367582349,41.995,-87.933
2509,2,2013-09-28,72.0,0.02,29.31,29.98,10.2,18,11.3,1.3901719595497484,2.5894334040296574,53.68633761294547,41.786,-87.752
2510,1,2013-09-29,60.0,0.18,29.29,30.01,6.0,36,7.6,1.1604803132249262,1.718672872360171,67.52188458245078,41.995,-87.933
2512,1,2013-09-30,61.0,0.0,29.21,29.93,5.8,19,6.2,1.1604803132249262,1.7796758794005267,65.20739684440895,41.995,-87.933
2513,2,2013-09-30,63.0,0.0,29.28,29.93,4.2,19,4.9,1.0785295493433393,1.907490618143548,56.541800996799175,41.786,-87.752
2514,1,2013-10-01,71.0,0.0,29.21,29.92,12.5,22,12.2,1.8425977339080952,2.504251515881733,73.57878081424768,41.995,-87.933
2515,2,2013-10-01,71.0,0.0,29.28,29.92,11.9,21,11.5,1.7796758794005267,2.504251515881733,71.06617957956642,41.786,-87.752
2516,1,2013-10-02,69.0,0.0,29.31,30.02,4.7,7,6.4,1.2035026060200316,2.3413129950817426,51.402892673818414,41.995,-87.933
2517,2,2013-10-02,71.0,0.0,29.37,30.02,5.2,7,7.3,1.2035026060200316,2.504251515881733,48.05837586151106,41.786,-87.752
2518,1,2013-10-03,69.0,0.12,29.19,29.91,7.4,19,7.9,2.0434041232627425,2.3413129950817426,87.27599118764557,41.995,-87.933
2519,2,2013-10-03,71.0,0.8,29.26,29.91,7.1,19,7.7,2.0434041232627425,2.504251515881733,81.59739987392086,41.786,-87.752
2520,1,2013-10-04,70.0,0.001,29.23,29.94,2.6,12,6.2,2.0434041232627425,2.4215658994293485,84.38358517289488,41.995,-87.933
2521,2,2013-10-04,71.0,0.0,29.29,29.94,2.0,16,6.0,1.9744078939310175,2.504251515881733,78.84223614958418,41.786,-87.752
2522,1,2013-10-05,71.0,0.82,29.11,29.84,5.2,19,6.4,2.114535089135237,2.504251515881733,84.43780809255979,41.995,-87.933
2523,2,2013-10-05,73.0,0.68,29.18,29.83,6.7,19,8.1,2.114535089135237,2.67717649683204,78.98377606547089,41.786,-87.752
2524,1,2013-10-06,55.0,0.09,29.02,29.75,8.7,25,9.5,0.9652723034172666,1.4406941917649823,67.00049940749186,41.995,-87.933
2526,1,2013-10-07,57.0,0.001,29.23,29.92,6.1,28,9.0,1.0017843158463344,1.5466723806554707,64.7702983757804,41.995,-87.933
2527,2,2013-10-07,56.0,0.0,29.3,29.94,6.3,26,9.1,0.9652723034172666,1.4928458239097433,64.65987900138484,41.786,-87.752
2528,1,2013-10-08,59.0,0.0,29.42,30.13,4.7,18,5.6,1.118835500511772,1.6595376897161735,67.41850501166525,41.995,-87.933
2529,2,2013-10-08,63.0,0.0,29.49,30.13,4.0,17,5.0,1.0395247562934355,1.907490618143548,54.496978721979026,41.786,-87.752
2530,1,2013-10-09,60.0,0.0,29.45,30.18,3.6,12,4.6,1.0785295493433393,1.718672872360171,62.753626166348134,41.995,-87.933
2531,2,2013-10-09,61.0,0.0,29.52,30.18,3.4,11,4.9,1.0785295493433393,1.7796758794005267,60.60258285383042,41.786,-87.752
2532,1,2013-10-10,60.0,0.0,29.37,30.11,2.9,13,3.9,1.2035026060200316,1.718672872360171,70.0251121301123,41.995,-87.933
2533,2,2013-10-10,63.0,0.0,29.44,30.11,3.0,12,3.8,1.1604803132249262,1.907490618143548,60.83806138739259,41.786,-87.752
2534,1,2013-10-11,64.0,0.0,29.28,30.02,7.3,14,7.7,1.2479419299677836,1.9744078939310175,63.20588232065611,41.995,-87.933
2535,2,2013-10-11,67.0,0.0,29.36,30.02,6.1,14,6.9,1.118835500511772,2.1878578166173233,51.13840086014451,41.786,-87.752
2536,1,2013-10-12,60.0,0.12,29.32,30.02,5.7,21,7.4,1.3901719595497484,1.718672872360171,80.88636190787673,41.995,-87.933
2537,2,2013-10-12,63.0,0.01,29.39,30.02,6.0,21,8.6,1.293838786317489,1.907490618143548,67.82936566035164,41.786,-87.752
2538,1,2013-10-13,54.0,0.0,29.62,30.32,5.3,32,6.6,0.8627604519394957,1.3901719595497484,62.06141952531745,41.995,-87.933
2539,2,2013-10-13,56.0,0.0,29.68,30.33,3.1,34,5.0,0.8308199423687624,1.4928458239097433,55.653432461823556,41.786,-87.752
2540,1,2013-10-14,52.0,0.0,29.53,30.29,6.6,8,8.4,0.9652723034172666,1.293838786317489,74.60529964205315,41.995,-87.933
2541,2,2013-10-14,54.0,0.0,29.59,30.29,7.2,8,8.4,0.9299536585929518,1.3901719595497484,66.89486521467077,41.786,-87.752
2542,1,2013-10-15,57.0,0.07,29.14,29.91,7.6,19,10.6,1.2479419299677836,1.5466723806554707,80.68560256044096,41.995,-87.933
2543,2,2013-10-15,58.0,0.09,29.22,29.92,6.9,19,9.7,1.2035026060200316,1.6022204474445827,75.1146702652263,41.786,-87.752
2544,1,2013-10-16,51.0,0.001,29.16,29.89,10.5,25,10.8,1.0017843158463344,1.2479419299677836,80.27491438421306,41.995,-87.933
2545,2,2013-10-16,51.0,0.001,29.23,29.91,10.5,25,10.7,0.9299536585929518,1.2479419299677836,74.51898491919084,41.786,-87.752
2546,1,2013-10-17,47.0,0.29,29.12,29.86,6.1,26,6.9,0.9652723034172666,1.0785295493433393,89.49892045192185,41.995,-87.933
2547,2,2013-10-17,49.0,0.17,29.2,29.88,7.1,24,7.9,0.9299536585929518,1.1604803132249262,80.13523779724014,41.786,-87.752
2548,1,2013-10-18,45.0,0.0,29.18,29.91,8.3,26,8.7,0.8308199423687624,1.0017843158463344,82.93401376192072,41.995,-87.933
2549,2,2013-10-18,46.0,0.0,29.26,29.93,7.9,25,8.6,0.7999408729260532,1.0395247562934355,76.95255626026159,41.786,-87.752
2550,1,2013-10-19,48.0,0.01,29.1,29.83,8.9,25,9.2,0.7412438893632398,1.118835500511772,66.25137377426653,41.995,-87.933
2551,2,2013-10-19,49.0,0.01,29.17,29.85,10.1,24,10.4,0.7133662979225082,1.1604803132249262,61.471641508514104,41.786,-87.752
2552,1,2013-10-20,49.0,0.01,29.07,29.8,5.1,20,6.1,0.8957941685913383,1.1604803132249262,77.19167299805059,41.995,-87.933
2553,2,2013-10-20,53.0,0.02,29.15,29.82,7.5,21,8.4,0.8627604519394957,1.3412346443657976,64.32584004325743,41.786,-87.752
2554,1,2013-10-21,44.0,0.001,29.19,29.9,10.8,27,11.5,0.587559685271916,0.9652723034172666,60.86983778482315,41.995,-87.933
2555,2,2013-10-21,46.0,0.03,29.26,29.92,10.3,27,10.8,0.611,1.0395247562934355,58.77685897338339,41.786,-87.752
2556,1,2013-10-22,36.0,0.001,29.21,29.95,5.4,26,6.1,0.587559685271916,0.7133662979225082,82.36437395248825,41.995,-87.933
2557,2,2013-10-22,36.0,0.03,29.28,29.97,4.6,26,5.4,0.587559685271916,0.7133662979225082,82.36437395248825,41.786,-87.752
2558,1,2013-10-23,39.0,0.001,29.24,29.98,9.2,30,10.0,0.5016455040699089,0.7999408729260532,62.71032285610954,41.995,-87.933
2559,2,2013-10-23,39.0,0.001,29.32,30.0,9.2,29,9.2,0.5016455040699089,0.7999408729260532,62.71032285610954,41.786,-87.752
2560,1,2013-10-24,38.0,0.001,29.45,30.16,10.3,30,10.9,0.46306763919931404,0.7700922603003449,60.131449577056166,41.995,-87.933
2561,2,2013-10-24,39.0,0.0,29.52,30.2,9.2,30,9.9,0.46306763919931404,0.7999408729260532,57.88773331527469,41.786,-87.752
2562,1,2013-10-25,40.0,0.0,29.47,30.24,10.8,24,11.7,0.4820104524282963,0.8308199423687624,58.01623526922446,41.995,-87.933
2563,2,2013-10-25,40.0,0.0,29.57,30.28,10.4,23,11.3,0.4820104524282963,0.8308199423687624,58.01623526922446,41.786,-87.752
2564,1,2013-10-26,46.0,0.0,29.22,29.96,10.9,27,14.2,0.5430814271821855,1.0395247562934355,52.24324133641751,41.995,-87.933
2565,2,2013-10-26,47.0,0.0,29.3,29.98,10.5,26,13.4,0.5430814271821855,1.0785295493433393,50.35387556259721,41.786,-87.752
2566,1,2013-10-27,42.0,0.0,29.28,30.02,6.3,23,6.6,0.5430814271821855,0.8957941685913383,60.625693515754456,41.995,-87.933
2567,2,2013-10-27,44.0,0.0,29.37,30.05,6.4,23,6.7,0.5430814271821855,0.9652723034172666,56.261992109331565,41.786,-87.752
2568,1,2013-10-28,44.0,0.0,29.54,30.26,9.0,4,9.4,0.7412438893632398,0.9652723034172666,76.79116936631051,41.995,-87.933
2569,2,2013-10-28,45.0,0.0,29.6,30.26,8.8,4,10.3,0.7700922603003449,1.0017843158463344,76.87206199168233,41.786,-87.752
2570,1,2013-10-29,50.0,0.001,29.49,30.25,6.1,10,7.5,0.8308199423687624,1.2035026060200316,69.033497577232,41.995,-87.933
2571,2,2013-10-29,50.0,0.001,29.57,30.26,5.9,11,6.6,0.7999408729260532,1.2035026060200316,66.46773084866412,41.786,-87.752
2572,1,2013-10-30,53.0,0.55,29.22,30.0,6.6,15,7.5,1.293838786317489,1.3412346443657976,96.46625158040712,41.995,-87.933
2573,2,2013-10-30,56.0,1.16,29.29,30.01,5.3,14,6.2,1.293838786317489,1.4928458239097433,86.66928396724468,41.786,-87.752
2574,1,2013-10-31,55.0,1.04,28.69,29.45,9.4,24,11.5,1.4928458239097433,1.4406941917649823,103.61989605031103,41.995,-87.933
2575,2,2013-10-31,56.0,2.03,28.77,29.47,9.5,23,11.4,1.4928458239097433,1.4928458239097433,100.0,41.786,-87.752
2576,1,2014-05-01,46.0,0.09,29.02,29.74,13.5,24,13.4,0.7700922603003449,1.0395247562934355,74.0811852375899,41.995,-87.933
2577,2,2014-05-01,47.0,0.09,29.1,29.76,14.1,24,14.0,0.8957941685913383,1.0785295493433393,83.05698894728854,41.786,-87.752
2578,1,2014-05-02,50.0,0.001,29.03,29.77,10.2,24,11.5,0.7999408729260532,1.2035026060200316,66.46773084866412,41.995,-87.933
2580,1,2014-05-03,57.0,0.0,29.07,29.77,13.8,28,14.7,0.7412438893632398,1.5466723806554707,47.92507441356811,41.995,-87.933
2581,2,2014-05-03,59.0,0.0,29.13,29.77,13.3,28,14.1,0.7999408729260532,1.6595376897161735,48.20263365412719,41.786,-87.752
2582,1,2014-05-04,51.0,0.0,29.31,30.01,4.8,3,10.0,0.5430814271821855,1.2479419299677836,43.51816491943704,41.995,-87.933
2583,2,2014-05-04,54.0,0.0,29.37,30.01,5.6,4,11.1,0.587559685271916,1.3901719595497484,42.26525223988952,41.786,-87.752
2584,1,2014-05-05,49.0,0.05,29.26,29.98,12.6,5,13.1,0.6604092794454341,1.1604803132249262,56.908270818501386,41.995,-87.933
2585,2,2014-05-05,52.0,0.01,29.31,29.98,12.5,5,13.8,0.7133662979225082,1.293838786317489,55.13564019462457,41.786,-87.752
2586,1,2014-05-06,52.0,0.0,29.21,29.95,12.6,7,13.7,0.6604092794454341,1.293838786317489,51.042624972241285,41.995,-87.933
2587,2,2014-05-06,54.0,0.0,29.26,29.94,12.9,7,13.7,0.7700922603003449,1.3901719595497484,55.39546780599459,41.786,-87.752
2588,1,2014-05-07,63.0,0.001,29.1,29.82,7.5,8,8.9,0.8957941685913383,1.907490618143548,46.96191740450937,41.995,-87.933
2589,2,2014-05-07,66.0,0.001,29.15,29.81,6.3,10,9.3,1.0785295493433393,2.114535089135237,51.00551676276113,41.786,-87.752
2590,1,2014-05-08,70.0,0.1,29.08,29.8,13.7,21,14.2,1.4406941917649823,2.4215658994293485,59.494321096299196,41.995,-87.933
2591,2,2014-05-08,81.0,0.0,29.15,29.79,13.8,20,14.3,1.6022204474445827,3.479587967455363,46.046269340800514,41.786,-87.752
2592,1,2014-05-09,64.0,1.03,29.03,29.74,13.2,24,16.0,1.293838786317489,1.9744078939310175,65.5304706942533,41.995,-87.933
2593,2,2014-05-09,67.0,1.43,29.1,29.73,12.4,23,15.3,1.4928458239097433,2.1878578166173233,68.23321938798804,41.786,-87.752
2594,1,2014-05-10,62.0,0.0,29.19,29.91,2.9,25,6.9,0.8957941685913383,1.8425977339080952,48.61582927768968,41.995,-87.933
2595,2,2014-05-10,65.0,0.0,29.26,29.9,3.1,20,6.8,0.9652723034172666,2.0434041232627425,47.238443557410356,41.786,-87.752
2596,1,2014-05-11,67.0,0.12,29.19,29.91,7.6,16,8.9,1.3412346443657976,2.1878578166173233,61.30355611680007,41.995,-87.933
2597,2,2014-05-11,74.0,0.41,29.26,29.9,7.8,17,10.1,1.4406941917649823,2.767547123315401,52.056717648192866,41.786,-87.752
